id,female,black,latin,white,employed,wage,collgrad,age,parent_college,numkids,efc
772,1,0,0,1,1,50,1,33,1,0,13.03232
774,1,0,1,0,1,16.83,0,36,0,0,0.6526464
775,0,0,0,1,1,37.5,0,37,0,4,0
778,1,0,0,1,1,17.31,1,34,1,0,5.6941049999999995
779,0,1,0,0,1,14.96,0,37,0,0,0
782,1,0,0,1,0,12,1,35,1,0,6.619309
783,0,0,0,1,1,79.03,1,33,1,0,6.619309
789,0,0,0,1,1,19.61,0,37,0,0,12.334299999999999
790,0,0,0,1,1,33.38,0,34,0,0,12.334299999999999
791,1,0,0,1,1,32.35,1,35,1,1,13.1447
792,0,0,0,1,1,38.46,1,36,1,2,5.0541030000000005
794,0,0,0,1,1,28.85,1,35,1,1,8.676012
796,1,0,0,1,1,25,1,34,1,1,5.023555
797,1,0,0,1,1,18.29,1,36,0,1,10.61351
798,0,0,0,1,1,42.74,1,34,1,2,8.471168
799,0,0,0,1,1,30,1,36,0,0,9.121325
800,0,0,0,1,1,50,1,35,1,2,13.382670000000001
801,1,0,0,1,0,50,1,33,1,2,13.382670000000001
802,1,0,1,0,1,8,0,34,0,1,3.9987890000000004
805,0,0,0,1,1,38,0,37,0,3,9.09015
807,1,0,1,0,1,22.8,0,35,0,2,3.3511509999999998
808,0,0,1,0,1,20,0,34,0,3,3.3511509999999998
809,1,0,0,1,1,31.25,0,37,0,2,1.030725
812,1,1,0,0,1,60,0,34,0,1,0
814,1,1,0,0,1,13.18,0,33,0,0,0
815,1,1,0,0,1,8,0,36,0,1,3.509508
816,1,1,0,0,1,10.45,0,35,0,2,0
818,1,1,0,0,1,45.19,1,36,1,3,9.529553
819,0,1,0,0,1,16.8,0,37,0,0,0
821,1,1,0,0,1,16,0,37,0,1,5.491542000000001
822,1,1,0,0,1,23.04,0,37,0,3,0
823,0,1,0,0,1,14.3,0,33,0,0,0
824,1,0,1,0,1,22.04,0,37,0,2,0
825,1,0,1,0,1,44.86,1,35,0,1,0
826,0,0,1,0,1,34.13,0,36,0,2,6.443105999999999
828,1,0,0,1,1,31.5,1,34,0,0,5.930379
830,0,0,0,1,1,15.75,0,35,0,0,7.905412999999999
831,0,0,0,1,1,15,1,33,1,3,4.7621400000000005
833,1,0,0,1,0,NA,0,34,1,3,8.229776
835,1,0,0,1,1,29.73,0,35,1,2,0
836,0,0,0,1,1,39.93,0,37,0,2,10.53798
839,1,0,0,1,1,48.08,1,37,1,1,6.772877
840,1,0,0,1,1,48.29,1,33,1,2,6.772877
841,1,0,0,1,0,NA,1,35,1,3,39.12782
842,0,0,0,1,1,19.71,1,34,1,0,9.421035
843,0,0,0,1,1,28.52,1,37,1,1,0
846,1,0,1,0,1,20,1,37,1,2,14.215440000000001
847,0,1,0,0,1,16.44,0,35,0,0,4.25455
848,1,1,0,0,1,20,0,33,0,3,4.25455
849,1,1,0,0,1,16.21,0,37,0,0,0
850,1,1,0,0,0,35.92,1,36,0,0,0.6276368999999999
851,1,0,0,1,1,39,1,34,0,1,10.255450000000002
852,0,0,0,1,1,37.28,0,34,0,2,0
853,1,0,0,1,0,18.93,0,33,0,1,10.255450000000002
855,1,0,0,1,1,42.66,1,36,1,1,34.0111
856,0,0,0,1,1,21.75,0,37,0,1,8.792233
857,1,0,0,1,0,12,0,37,0,3,18.586599999999997
858,1,0,0,1,1,14.95,1,34,0,0,18.586599999999997
859,0,0,0,1,1,12.87,0,35,0,0,0
860,0,0,0,0,1,150,1,35,1,2,0
861,0,0,0,0,1,57.69,1,33,1,1,0
862,1,0,0,1,1,15.35,0,36,0,2,0.8566375
863,1,0,0,1,1,31.25,0,33,0,1,0.8566375
864,1,0,0,1,1,19,0,35,0,3,1.3169069999999998
865,0,0,0,1,1,19.29,0,33,0,0,25.35992
868,1,1,0,0,0,32.31,1,34,0,1,0
870,0,1,0,0,1,18.61,1,33,0,0,0
871,1,1,0,0,1,17,0,35,0,4,0.3030694
873,1,0,1,0,1,61.73,1,33,0,2,0
875,1,0,0,1,0,17.45,0,35,0,4,0.4006375
876,1,0,0,1,1,19.44,0,33,0,2,1.58268
879,1,0,0,1,1,97.67,1,36,1,3,0
881,1,1,0,0,0,NA,1,35,1,0,0
883,1,0,1,0,1,31.25,0,34,0,0,6.293268
884,0,0,0,1,1,65.86,1,36,1,1,4.857602
885,0,0,0,1,1,43.75,0,34,1,1,4.857602
887,1,0,0,1,0,NA,0,34,0,3,0.6524272999999999
890,0,1,0,0,1,22,0,37,0,3,0
892,1,1,0,0,1,20.15,0,34,0,4,0
894,0,0,1,0,1,50.48,1,35,0,3,3.4414160000000003
895,0,0,1,0,1,50.87,1,33,0,2,0
897,1,0,0,1,0,18.28,1,33,0,1,9.926722999999999
901,1,0,0,1,1,15,1,33,0,0,5.464843
904,1,0,1,0,0,20,0,34,0,2,0
905,1,0,1,0,0,10,0,34,0,3,0
906,1,0,0,1,1,26.22,0,33,0,4,0
907,1,0,1,0,1,17.43,0,35,0,2,0
908,1,0,0,1,0,NA,0,35,0,0,0
909,0,0,0,1,1,13.93,0,34,0,0,0
912,1,1,0,0,1,36.54,1,36,1,0,10.05325
913,1,0,0,1,0,NA,0,35,1,2,39.27987
915,1,0,0,1,1,18.63,1,37,1,0,13.36947
916,1,0,0,1,1,77.88,1,34,1,1,13.25543
919,1,0,0,1,1,80,1,33,1,0,39.01378
920,1,0,0,1,1,45,1,36,1,1,0
921,0,0,1,0,1,42.74,1,34,0,0,0
922,1,0,1,0,1,52.99,1,35,1,0,27.446740000000002
923,1,0,0,0,0,NA,1,36,0,4,4.293658000000001
924,1,1,0,0,1,38.46,1,35,1,0,4.293658000000001
929,0,0,0,1,1,136.36,1,34,1,0,15.92014
930,1,0,1,0,1,19.59,0,34,0,3,17.56905
931,1,1,0,0,1,34.34,1,33,0,1,0
932,1,0,0,1,1,42.31,1,33,1,0,27.61663
933,1,0,0,1,1,35,1,36,1,0,79.21324
934,1,0,0,1,1,35,1,33,1,0,0
935,1,0,1,0,1,52,1,34,1,0,12.522530000000001
936,0,0,0,1,0,NA,0,33,1,0,0
939,1,0,0,1,1,37.21,0,37,1,2,0
940,0,0,0,1,1,22.6,1,35,1,0,0.4055379
943,0,0,0,1,1,80,1,33,1,0,15.60006
945,1,0,0,1,1,34.19,0,37,1,5,57.52184
946,0,0,0,1,1,33.26,1,36,0,0,3.332207
951,1,0,0,1,0,NA,1,36,1,3,38.423989999999996
953,0,0,0,1,1,17,1,33,1,0,33.04469
955,1,0,0,1,1,35.4,1,33,1,0,14.00921
957,0,0,0,1,1,27.48,0,33,1,0,19.33094
958,0,0,0,1,1,14.29,1,37,1,0,5.849541
959,0,0,0,1,0,NA,1,34,1,0,5.849541
961,1,0,0,1,1,68.44,1,33,1,2,74.53916000000001
962,0,0,0,1,1,120,0,37,1,1,4.292411
964,1,0,1,0,1,35.5,0,35,1,0,6.377511
966,1,0,0,1,0,17.88,0,33,0,1,15.148879999999998
967,1,0,0,0,1,67.9,1,35,1,0,21.216450000000002
969,1,0,0,1,1,57.5,1,33,1,0,9.161042
970,0,0,0,1,1,13.46,1,34,1,0,10.96989
972,0,0,0,1,1,53.42,1,35,1,2,2.128963
973,0,0,1,0,0,13.95,1,33,1,0,26.678639999999998
974,0,0,0,1,0,90.39,1,35,1,0,12.372959999999999
975,0,0,0,1,1,33.75,1,37,0,3,4.398957
976,0,0,0,1,1,45.5,1,36,0,3,4.373615
978,0,0,0,1,1,34,1,37,1,1,19.53304
979,1,0,0,1,1,149.03,1,35,1,1,19.45702
980,0,0,0,1,1,93.07,1,35,1,1,0
981,0,0,0,1,0,26.22,0,36,1,0,26.407
983,1,0,1,0,1,33.46,1,33,0,3,0
984,1,0,1,0,1,58,1,36,0,3,5.630893
986,1,0,0,1,1,17.16,0,37,1,2,0.1603513
987,0,0,1,0,1,60.86,0,34,1,1,0.1603513
988,1,0,0,1,1,18.63,1,34,0,1,15.60543
989,1,0,0,1,1,12,0,34,1,0,9.888781000000002
990,0,0,0,1,0,NA,1,36,0,1,0
993,1,0,0,1,1,20,0,36,0,2,0
994,0,0,0,1,1,41.66,1,34,0,2,5.46209
995,1,0,1,0,1,31.01,0,37,0,0,10.89784
996,1,0,0,1,1,55,1,36,0,1,11.78795
999,0,0,0,1,0,20.57,1,35,0,1,0
1000,0,0,0,1,0,NA,0,36,1,0,0
1001,0,1,0,0,0,NA,0,35,0,0,0
1003,1,0,0,1,0,9.8,0,35,1,2,0
1006,0,0,0,1,0,NA,1,33,1,0,3.693594
1007,0,0,0,1,1,54.8,1,34,1,1,0
1008,1,0,0,1,0,NA,0,37,0,0,2.570087
1009,0,0,0,1,0,NA,1,35,0,2,2.570087
1011,0,0,0,1,1,18.65,1,36,1,1,4.644792000000001
1012,0,0,0,1,1,42.55,0,34,1,1,4.644792000000001
1013,0,1,0,0,1,46.51,1,34,0,1,6.299764
1017,1,0,0,1,1,12.29,0,33,0,0,8.021598
1018,0,0,0,1,1,50.77,0,35,1,3,14.2666
1019,0,0,0,1,1,59.24,1,34,1,0,7.113834
1021,1,0,0,1,1,34.3,1,33,0,2,7.258285
1022,1,0,0,1,1,36.92,1,36,1,0,1.486
1024,1,0,0,1,0,35,1,36,0,1,7.542827
1025,0,0,0,1,1,31,1,36,1,0,5.080712999999999
1027,0,0,0,1,1,15.57,0,36,0,0,0.7763920000000001
1029,1,0,0,1,0,NA,0,35,0,4,6.027571
1030,0,0,0,1,1,11.4,0,36,0,0,0
1031,0,1,0,0,1,51.44,0,35,0,3,0.1620119
1033,1,1,0,0,0,NA,0,34,0,2,0
1036,0,1,0,0,1,8.33,0,33,0,0,0
1037,0,1,0,0,0,NA,0,35,0,3,0
1038,0,1,0,0,1,13.7,0,33,0,0,0
1039,1,1,0,0,0,13.43,0,33,0,4,0
1040,1,1,0,0,1,28.71,1,36,0,2,0.4972572
1044,0,1,0,0,1,13.49,0,34,0,0,0
1045,1,1,0,0,1,8.15,0,37,0,1,0
1046,0,1,0,0,1,23.41,0,34,0,0,0
1047,1,1,0,0,1,40.58,0,37,0,3,0
1049,0,0,1,0,1,22.25,0,34,0,3,1.527434
1053,0,1,0,0,1,20,0,36,0,0,0
1054,1,1,0,0,1,13.44,0,34,0,3,0
1055,1,1,0,0,1,20,0,35,0,4,0.10938729999999999
1056,1,1,0,0,0,12,0,37,0,3,0
1057,1,1,0,0,1,12,0,36,0,3,0
1058,0,1,0,0,0,NA,0,35,0,0,1.212198
1059,0,1,0,0,1,16,0,33,0,0,0
1060,1,1,0,0,1,15.75,0,33,1,0,0
1062,0,1,0,0,1,12,0,36,0,1,2.6613629999999997
1063,0,1,0,0,1,28.58,0,35,0,0,0
1065,0,1,0,0,1,17,0,37,0,1,17.55246
1066,1,1,0,0,1,9.25,0,33,0,0,0.4863938
1067,1,0,1,0,0,NA,0,34,0,3,0.057626750000000004
1068,0,0,1,0,1,13,0,33,0,0,0.057626750000000004
1070,1,1,0,0,1,38.46,1,36,0,1,2.14654
1071,0,0,1,0,0,NA,0,33,0,2,5.648707
1074,0,0,0,1,1,66.92,1,34,1,0,13.12591
1081,0,0,0,1,1,60,1,34,1,0,15.29977
1082,1,0,0,1,1,39.32,1,35,1,0,0
1083,1,0,0,1,1,18.08,1,37,1,2,13.15534
1084,1,0,0,1,1,28.85,1,35,1,1,13.15534
1087,1,0,1,0,1,32.66,1,36,0,3,3.800085
1091,1,0,0,1,1,26.05,1,37,0,2,0
1092,1,0,0,1,1,76.69,1,35,0,2,0
1093,0,0,1,0,1,19.93,0,35,0,0,0
1094,0,1,0,0,1,8,0,37,0,0,5.168191
1096,1,1,0,0,1,20.17,0,33,0,0,0
1097,0,1,0,0,1,24,0,37,1,0,4.761721
1098,1,1,0,0,0,NA,0,34,1,1,4.761721
1099,1,1,0,0,1,10,0,37,0,2,0
1100,1,1,0,0,1,12,0,35,0,3,0
1101,1,1,0,0,0,NA,0,35,0,0,0
1102,1,1,0,0,1,17.75,0,33,0,2,0
1103,1,0,1,0,0,NA,0,33,0,1,0
1104,1,0,0,1,0,31,0,36,0,2,4.60817
1105,1,0,0,1,0,NA,0,34,0,2,4.60817
1107,1,0,0,1,0,NA,0,35,0,0,0.4846341
1108,0,0,0,0,1,18.25,1,34,0,3,0
1109,1,0,0,1,1,33,1,33,0,2,3.183387
1110,0,0,0,1,1,16.24,1,36,0,1,8.044735
1111,0,0,0,1,1,8.3,0,33,0,0,8.044735
1112,0,0,0,1,1,36,1,36,1,1,9.095537
1113,0,0,0,1,1,43.35,1,36,0,1,6.376433
1116,1,0,0,1,1,74.52,1,34,1,2,20.805790000000002
1117,0,0,0,1,1,25,0,33,1,0,20.805790000000002
1118,1,0,0,1,1,16.59,1,37,0,0,5.280881999999999
1119,1,0,1,0,1,34.31,1,34,0,0,5.145239999999999
1123,1,0,0,1,1,55,1,33,0,1,6.2122
1124,0,0,1,0,0,14.33,0,35,0,0,0
1125,0,1,0,0,1,15.84,0,34,0,0,29.78917
1126,0,1,0,0,1,43.27,1,37,0,3,0
1128,1,1,0,0,1,52.94,1,33,0,0,0
1129,0,0,0,1,1,29.86,1,34,0,3,0
1131,0,0,0,1,1,21.23,0,34,0,0,7.72797
1133,1,0,0,1,0,19.5,0,35,0,3,10.45228
1135,0,0,0,1,1,70.52,1,33,1,0,10.2058
1142,0,0,0,1,0,12,0,37,0,1,1.026307
1143,1,0,0,1,0,26,0,35,0,2,1.026307
1144,1,0,0,1,1,9.31,0,34,0,1,1.026307
1145,1,0,0,1,1,55.01,1,35,0,1,1.9842650000000002
1146,1,0,0,1,1,36.06,1,33,0,0,1.9842650000000002
1148,1,0,0,1,1,18.49,0,36,0,2,0.387783
1149,1,0,0,1,1,62.5,1,34,0,1,0.387783
1150,0,0,0,1,1,23,1,33,1,0,0
1151,1,0,0,1,1,31.25,1,33,0,2,1.031063
1152,1,0,1,0,1,13.75,0,37,0,2,2.536455
1153,1,0,1,0,0,22.92,0,34,0,0,2.536455
1155,0,0,0,1,1,29.91,0,35,1,3,26.82146
1156,1,0,0,1,0,NA,0,33,1,2,7.990938
1158,0,0,0,1,1,32.22,1,36,1,2,10.88049
1159,0,0,0,1,1,27.17,0,35,1,0,0
1160,1,0,0,1,1,65,1,35,1,0,5.616902
1161,0,0,0,1,0,NA,1,36,0,1,0
1163,0,0,0,1,1,35.5,1,34,1,2,3.494834
1165,1,0,0,1,0,NA,1,34,0,2,0
1167,0,0,0,1,1,53.42,0,37,0,3,0
1169,1,0,0,1,1,17.36,0,34,0,1,0
1171,0,0,0,1,1,23.26,1,33,1,4,9.663422
1173,1,0,0,1,1,48.08,1,34,0,0,0
1175,1,0,0,1,1,38.46,1,35,0,0,1.680059
1177,1,0,0,1,1,13.01,1,35,0,1,0
1178,0,0,0,1,0,NA,1,35,1,0,14.93937
1182,1,0,0,1,1,40,1,37,0,2,0
1183,0,0,0,1,1,38.46,0,35,0,1,0
1184,0,0,1,0,1,30.77,0,37,0,2,7.717742
1185,0,0,1,0,1,21.69,0,34,0,0,7.717742
1186,0,0,0,1,1,96.15,1,37,0,0,6.354401
1187,1,0,1,0,1,33.17,1,34,0,0,6.354401
1188,1,0,0,1,1,32.51,1,34,0,0,6.354401
1189,0,0,0,1,1,14.58,1,35,1,0,14.19881
1190,1,0,1,0,1,31,1,36,1,2,2.955486
1194,1,0,0,1,0,11.67,0,33,0,0,2.1764720000000004
1195,0,0,0,1,1,23.68,0,36,0,0,0
1196,0,0,0,1,0,10,0,34,0,2,0
1198,0,0,0,1,1,11.3,0,37,0,2,3.05777
1199,0,0,0,1,1,20.09,0,34,0,3,11.95632
1200,1,0,0,1,1,19.5,1,37,0,0,3.497364
1201,0,0,0,1,0,NA,0,33,0,0,3.497364
1202,0,1,0,0,1,14.8,0,36,0,1,0
1203,1,1,0,0,0,NA,0,36,0,3,0
1204,0,1,0,0,1,8,0,34,0,0,0
1205,1,1,0,0,1,35.39,1,37,0,3,27.73294
1206,1,1,0,0,0,NA,0,33,0,2,0
1207,0,1,0,0,1,16,0,35,0,1,0
1209,1,1,0,0,0,NA,0,34,0,2,0
1210,0,1,0,0,1,14.53,0,34,0,1,0
1211,0,1,0,0,1,26.67,0,37,0,2,0
1212,1,1,0,0,0,NA,0,34,0,4,0
1215,0,1,0,0,1,33.28,1,37,0,0,0.5152224999999999
1216,1,1,0,0,0,NA,0,35,0,2,0
1217,0,1,0,0,0,18.33,0,36,0,0,4.943256
1218,0,1,0,0,1,26.33,0,34,0,0,6.186921
1220,1,1,0,0,0,NA,0,36,0,2,0
1222,0,1,0,0,0,9,0,35,1,1,0
1223,1,1,0,0,1,33.17,1,37,0,2,6.31213
1224,0,1,0,0,1,12.39,0,36,0,0,0
1226,0,1,0,0,1,10.5,0,37,0,0,4.629554
1227,1,0,0,0,0,NA,1,34,1,0,75.71039999999999
1228,0,0,0,1,1,31.73,1,37,0,2,13.240870000000001
1231,0,0,0,1,0,41.21,1,37,1,0,38.63382
1232,0,0,0,1,1,48.08,1,34,1,2,38.557790000000004
1233,0,0,0,1,1,47.82,1,34,1,2,76.11652000000001
1234,0,0,0,1,1,19.44,1,34,1,0,10.31358
1235,0,0,0,1,1,75,1,34,1,3,7.776680000000001
1237,0,0,0,1,1,26.92,1,34,1,2,34.48045
1239,0,0,0,1,1,27.5,0,34,1,3,38.45033
1240,0,0,0,1,1,29.5,1,35,1,1,24.77579
1241,1,0,0,1,0,60.1,1,36,0,2,38.66992
1242,1,0,0,1,1,23.33,1,33,1,1,7.371268
1246,1,0,0,1,0,NA,0,37,1,0,1.00496
1247,0,0,0,1,1,20.35,1,35,1,2,1.00496
1248,1,0,0,1,1,23.92,1,33,1,0,1.00496
1249,1,0,0,1,1,64.1,1,36,1,2,37.49163
1251,0,0,0,1,1,35.78,1,36,1,2,4.35741
1252,0,0,1,0,0,NA,0,35,0,0,4.35741
1253,1,0,0,1,0,NA,1,33,1,3,4.8465810000000005
1254,1,0,0,1,0,NA,1,35,1,3,11.15737
1256,1,0,0,1,1,10.5,0,33,0,1,0
1257,1,0,0,1,0,25.98,1,33,0,1,7.9805600000000005
1258,1,0,0,1,1,10,0,35,0,0,2.302032
1259,0,0,0,1,1,24,0,33,0,0,2.302032
1260,0,0,0,1,0,20,0,34,0,0,2.198136
1261,0,0,0,1,1,31.15,0,36,0,4,3.593264
1262,0,0,0,1,0,NA,0,33,0,3,3.593264
1263,0,0,0,1,1,44.23,1,35,0,0,0.1802269
1264,0,0,0,1,1,28,0,33,0,1,2.187757
1265,1,0,0,1,1,19.5,0,37,0,1,11.102870000000001
1266,1,0,0,1,0,NA,0,34,0,2,0
1267,0,0,0,1,1,21.15,1,36,1,0,39.27987
1268,1,0,0,1,1,41.01,0,37,0,0,2.053594
1269,1,0,0,1,1,33.65,1,36,0,0,2.053594
1270,0,0,0,1,1,20.63,1,36,1,3,6.53292
1271,1,0,0,1,1,30,0,35,0,0,0
1272,0,0,0,1,1,12.93,0,36,0,0,11.32723
1276,1,0,0,1,1,41.83,1,37,0,2,0.06440125000000001
1277,0,0,0,1,1,19.23,0,35,0,0,2.062262
1278,0,0,0,1,1,127.91,1,35,0,1,5.437315
1280,0,0,1,0,1,21.45,0,35,0,0,2.558879
1286,0,0,0,1,1,32.69,1,34,1,0,26.25364
1287,0,0,0,1,1,19.65,0,35,0,0,0
1288,0,0,0,1,0,50.77,1,34,1,0,21.715
1290,1,0,0,1,1,27.47,1,36,1,2,18.35459
1291,0,0,0,1,1,19.25,1,37,1,1,43.48088
1292,1,0,0,1,0,12,1,35,0,0,27.70805
1294,0,0,0,1,1,11.75,1,33,1,0,37.93342
1296,1,1,0,0,1,26.98,1,34,1,1,23.28865
1297,0,0,0,1,1,35.66,1,37,1,0,0
1298,0,1,0,0,1,13.57,0,36,1,2,21.41636
1301,0,0,0,1,1,33.07,1,33,0,0,2.0917600000000003
1302,1,0,0,1,1,23.46,0,36,0,2,9.748393
1303,1,0,0,1,1,38.46,1,33,0,1,9.748393
1305,0,0,0,1,1,31.25,1,36,1,1,5.774778
1307,1,0,0,1,1,42.86,1,33,0,0,8.667041
1309,1,0,0,1,1,15.73,0,35,0,1,7.398511999999999
1310,0,0,0,1,1,29.06,0,36,0,0,0.6150413
1311,1,0,0,1,1,27.38,0,37,0,1,79.59639999999999
1314,1,0,0,1,1,26.58,1,35,1,2,10.54567
1315,1,0,0,1,1,23,0,37,0,0,5.336123
1316,1,0,0,1,1,43.71,1,34,0,1,5.336123
1318,0,0,0,1,1,23.77,0,33,0,2,1.517711
1319,1,0,0,1,1,20.16,0,33,0,0,0.8030822
1320,0,0,0,1,1,45,0,37,0,1,5.006774999999999
1321,0,0,0,1,0,10,0,35,0,2,5.006774999999999
1322,1,0,0,1,1,15.88,1,35,1,2,4.789621
1323,0,0,1,0,1,21.66,0,33,0,0,8.659919
1324,1,1,0,0,1,13,0,37,0,5,0
1325,1,1,0,0,1,29.91,1,35,1,0,5.48796
1328,1,1,0,0,1,17.8,0,37,0,3,0.24184119999999998
1329,1,0,1,0,0,NA,0,36,0,3,0
1332,0,0,0,1,1,36.32,1,37,1,0,28.765060000000002
1334,1,0,0,1,0,NA,1,37,1,1,81.98666
1335,0,0,0,1,1,43.27,1,37,1,2,38.53301999999999
1336,0,0,0,1,1,42.66,1,33,1,0,38.38097
1338,1,0,0,1,1,37.74,1,36,1,1,0
1339,0,0,0,1,1,38.39,1,36,1,0,2.0917600000000003
1341,0,0,0,1,1,40.87,1,34,1,0,0
1342,0,0,0,1,1,44.23,1,37,0,2,10.2494
1343,0,0,0,1,1,20,0,37,1,0,11.78234
1344,1,0,0,1,1,22.27,0,34,1,2,11.78234
1345,1,1,0,0,0,26.71,1,37,1,4,13.85849
1347,1,0,0,1,1,16.76,0,34,0,0,8.592829
1349,0,0,0,1,1,23.75,0,34,1,3,5.3902079999999994
1350,1,0,1,0,1,10,0,34,0,1,0
1351,0,0,1,0,0,19.21,0,36,0,0,0
1353,0,0,1,0,1,18.37,0,33,0,3,0
1356,1,0,1,0,1,23,0,36,0,2,0
1357,1,0,1,0,1,25,1,35,0,3,0
1358,1,0,1,0,1,35,1,33,0,2,0
1359,0,1,0,0,1,129.17,1,36,0,0,0
1360,0,0,1,0,1,17.57,1,36,1,1,14.28474
1361,0,0,0,1,1,48.08,1,35,1,1,14.88759
1362,1,0,0,1,1,58.33,0,37,1,1,11.91578
1363,0,0,1,0,1,43.67,1,36,0,1,0
1366,0,0,1,0,1,64,0,37,0,1,1.8463910000000001
1367,0,0,0,1,1,44.02,1,33,0,2,5.084153000000001
1369,1,0,0,1,0,NA,1,36,0,0,11.76669
1370,1,0,0,1,0,30.29,1,33,1,0,11.610100000000001
1371,0,0,0,1,1,57.69,1,36,1,2,1.4710150000000002
1373,0,0,0,1,1,53.42,1,34,1,0,9.194912
1374,0,0,0,1,1,15,0,35,0,2,0.1528026
1375,1,0,0,1,0,27.13,0,33,0,3,0.1528026
1376,0,0,0,1,1,18.6,1,37,1,0,4.472049
1378,0,0,0,1,1,39.23,0,34,0,2,0
1379,1,0,0,1,1,31.01,0,33,0,4,0
1380,1,0,0,1,1,29.91,0,37,0,1,4.580417000000001
1382,0,0,0,1,1,8.33,0,33,1,0,8.920859
1383,0,0,0,1,1,22.73,0,35,0,0,0.8093041
1384,1,0,0,1,1,12.3,0,34,0,3,0
1385,1,0,0,1,1,8.75,0,35,0,0,0
1386,1,0,1,0,1,11.63,0,36,0,3,4.999779
1387,1,0,1,0,0,8.86,0,35,0,5,0
1388,1,0,1,0,1,10,0,33,0,7,0
1389,1,0,0,1,1,21,0,37,0,4,0
1390,0,0,0,1,1,12.4,1,35,0,0,5.7435789999999995
1392,1,0,1,0,1,15,0,37,0,4,0
1393,1,0,1,0,1,14.49,0,33,0,2,0
1397,0,1,0,0,1,11.66,0,35,0,0,0
1398,1,1,0,0,0,NA,0,37,0,2,0
1399,1,1,0,0,1,15.8,0,33,0,2,0
1400,0,1,0,0,0,10.5,0,37,0,0,0
1401,0,1,0,0,0,NA,0,34,0,0,0
1402,0,0,0,1,1,54.49,1,34,0,3,5.540044
1403,1,0,0,1,1,23.46,0,36,0,0,1.9540909999999998
1406,0,0,0,1,1,23.22,1,34,0,0,20.07451
1407,0,0,0,1,0,NA,0,34,1,0,11.954450000000001
1410,1,0,0,1,1,58.97,0,37,1,4,6.576833
1411,1,0,0,1,1,62.5,1,37,1,2,12.71006
1412,1,0,0,1,1,29,1,35,1,1,12.71006
1413,1,0,1,0,0,NA,0,33,0,0,5.61085
1414,1,0,0,1,1,17.79,1,35,0,2,0
1415,1,0,0,1,1,46.51,0,35,0,3,1.330873
1416,1,0,0,1,1,17.25,0,35,0,2,9.186622
1418,0,0,0,1,1,51.68,0,34,0,4,0
1419,1,0,0,1,0,NA,0,35,0,2,0
1421,0,0,0,1,1,16.78,1,34,1,0,16.26106
1422,1,1,0,0,1,35,1,35,1,0,3.160661
1424,1,1,0,0,0,NA,0,34,0,1,0
1425,0,1,0,0,1,24.69,0,36,0,0,0
1426,0,1,0,0,0,23.82,0,35,0,0,0
1427,1,1,0,0,1,11.75,0,33,0,6,0
1428,1,1,0,0,0,15.84,0,37,0,2,0
1429,1,0,0,1,0,NA,0,36,1,3,22.56526
1430,1,0,0,1,0,NA,1,35,1,2,22.56526
1435,0,0,0,1,0,20,0,35,0,0,6.385458
1436,1,0,0,1,0,12,0,33,0,2,6.385458
1437,1,0,0,1,1,19.25,0,37,0,2,0.5736702
1438,1,0,0,1,1,48.8,1,35,1,0,7.052215
1440,1,0,0,1,1,26.5,1,36,1,2,12.3612
1441,0,0,0,1,1,44.23,1,37,0,2,4.1353029999999995
1442,1,0,0,1,1,16.55,1,36,0,2,4.1353029999999995
1443,0,0,0,1,1,16.83,0,34,0,0,4.1353029999999995
1444,1,0,0,1,1,19.87,1,36,1,0,27.538610000000002
1445,1,0,0,1,0,20,0,35,1,3,4.246774
1446,0,0,0,1,1,58.44,1,33,1,2,4.246774
1447,0,0,0,1,1,14.42,0,34,1,0,12.84716
1449,0,0,0,1,1,27.5,0,37,1,2,37.54836
1450,1,0,0,1,1,40.82,1,36,1,2,48.2816
1451,1,0,0,1,0,NA,1,36,1,0,0
1452,0,0,1,0,0,NA,1,34,1,3,5.523229000000001
1453,1,0,0,1,1,48.56,1,36,1,1,18.59329
1454,1,0,0,1,1,15,1,36,1,0,39.317879999999995
1455,0,0,0,1,1,38.46,1,34,1,2,39.20384
1456,0,0,0,1,1,34,1,37,1,2,30.57159
1457,0,0,0,1,1,60.52,1,34,1,0,11.954450000000001
1460,0,0,0,1,1,86.92,1,33,1,0,3.4694059999999998
1461,0,0,0,1,1,8.72,0,36,1,0,9.395687
1462,1,0,0,1,1,20.77,1,33,1,1,0
1463,0,0,0,1,1,42.86,1,37,1,0,1.625768
1464,1,0,0,1,1,31.25,1,33,1,1,11.40355
1465,0,1,0,0,1,14.98,0,33,0,0,5.6468869999999995
1470,1,1,0,0,0,NA,0,35,0,1,1.048653
1472,1,1,0,0,1,20,0,34,0,3,0
1473,0,1,0,0,1,48,1,34,1,0,1.580531
1474,0,0,1,0,1,22.77,0,37,0,1,6.453946
1475,1,0,1,0,0,9.17,1,34,0,0,6.453946
1476,1,1,0,0,1,20.22,0,36,0,2,12.72625
1478,0,1,0,0,1,20.38,0,34,0,1,4.783466000000001
1482,0,1,0,0,1,14.58,0,36,0,0,2.6518200000000003
1483,0,0,1,0,1,13.5,0,33,0,0,1.151319
1484,0,0,0,1,1,28.07,1,37,0,0,8.855486
1485,0,0,0,1,1,18.43,0,34,0,0,8.855486
1487,1,0,0,1,0,NA,1,36,1,3,11.51079
1488,0,0,0,1,0,NA,0,37,1,0,19.1981
1489,1,0,0,1,1,18,0,35,1,2,19.1981
